1009,6322-1100-20170105-0016,6322,海北藏族自治州,20170105,1100,北京,0016,1153,0,0.15,0.85,100.31143,37.804752,116.41949,40.186707,1807,6322,海北藏族自治州,1100,北京,迁出
1010,6322-6201-20170105-0016,6322,海北藏族自治州,20170105,6201,兰州,0016,408,0.12,0.87,0.01,100.31143,37.804752,103.64086,36.35124,403,6322,海北藏族自治州,6201,兰州,迁出
1011,6322-6101-20170105-0016,6322,海北藏族自治州,20170105,6101,西安,0016,332,0.03,0.97,0,100.31143,37.804752,108.79046,34.104885,1027,6322,海北藏族自治州,6101,西安,迁出
1012,6321-1100-20170105-0016,6321,海东地区,20170105,1100,北京,0016,3801,0,0.41,0.59,102.343796,36.33016,116.41949,40.186707,1620,6321,海东地区,1100,北京,迁出
1013,6321-4101-20170105-0016,6321,海东地区,20170105,4101,郑州,0016,1173,0.15,0.15,0.7,102.343796,36.33016,113.4771,34.62646,1250,6321,海东地区,4101,郑州,迁出
1014,6301-1100-20170105-0016,6301,西宁市,20170105,1100,北京,0016,12301,0,0.25,0.75,101.437454,36.829002,116.41949,40.186707,1704,6301,西宁市,1100,北京,迁出
1015,6301-4101-20170105-0016,6301,西宁市,20170105,4101,郑州,0016,5974,0.08,0.27,0.65,101.437454,36.829002,113.4771,34.62646,1359,6301,西宁市,4101,郑州,迁出
1016,6230-6229-20170105-0016,6230,甘南藏族自治州,20170105,6229,临夏,0016,1715,0.98,0.02,0,102.76646,34.32177,103.28368,35.629784,156,6230,甘南藏族自治州,6229,临夏,迁出
1017,6230-6212-20170105-0016,6230,甘南藏族自治州,20170105,6212,陇南,0016,972,0.99,0.01,0,102.76646,34.32177,105.223656,33.595387,284,6230,甘南藏族自治州,6212,陇南,迁出
1018,6230-1200-20170105-0016,6230,甘南藏族自治州,20170105,1200,天津,0016,165,0,0.5,0.5,102.76646,34.32177,117.33755,39.29692,1709,6230,甘南藏族自治州,1200,天津,迁出
1019,6229-6201-20170105-0016,6229,临夏回族自治州,20170105,6201,兰州,0016,9267,0.27,0.73,0,103.28368,35.629784,103.64086,36.35124,89,6229,临夏回族自治州,6201,兰州,迁出
1020,6229-1100-20170105-0016,6229,临夏回族自治州,20170105,1100,北京,0016,2320,0,0.55,0.45,103.28368,35.629784,116.41949,40.186707,1543,6229,临夏回族自治州,1100,北京,迁出
1021,6229-6321-20170105-0016,6229,临夏回族自治州,20170105,6321,海东,0016,2243,0.9,0.1,0,103.28368,35.629784,102.343796,36.33016,130,6229,临夏回族自治州,6321,海东,迁出
1022,6211-6229-20170105-0016,6211,定西市,20170105,6229,临夏,0016,5040,0.93,0.07,0,104.45343,35.11803,103.28368,35.629784,142,6211,定西市,6229,临夏,迁出
1023,6211-6204-20170105-0016,6211,定西市,20170105,6204,白银,0016,2593,0.52,0.48,0,104.45343,35.11803,104.62672,36.611744,167,6211,定西市,6204,白银,迁出
1024,6211-6522-20170105-0016,6211,定西市,20170105,6522,哈密,0016,2110,0,1,0,104.45343,35.11803,93.50196,43.03788,1500,6211,定西市,6522,哈密,迁出
1025,6210-6101-20170105-0016,6210,庆阳市,20170105,6101,西安,0016,4535,0.61,0.39,0,107.59607,36.163315,108.79046,34.104885,264,6210,庆阳市,6101,西安,迁出
1026,6210-6208-20170105-0016,6210,庆阳市,20170105,6208,平凉,0016,3036,0.89,0.11,0,107.59607,36.163315,106.64926,35.305542,142,6210,庆阳市,6208,平凉,迁出
1027,6210-6403-20170105-0016,6210,庆阳市,20170105,6403,吴忠,0016,996,0.93,0.07,0,107.59607,36.163315,106.538,37.45592,185,6210,庆阳市,6403,吴忠,迁出
1028,6210-6106-20170105-0016,6210,庆阳市,20170105,6106,延安,0016,895,0.89,0.11,0,107.59607,36.163315,109.32191,36.436653,194,6210,庆阳市,6106,延安,迁出
1029,6209-6201-20170105-0016,6209,酒泉市,20170105,6201,兰州,0016,15619,0.12,0.84,0.04,96.042755,40.2611,103.64086,36.35124,949,6209,酒泉市,6201,兰州,迁出
1030,6209-6202-20170105-0016,6209,酒泉市,20170105,6202,嘉峪关,0016,7266,0.36,0.64,0,96.042755,40.2611,98.21398,39.82751,246,6209,酒泉市,6202,嘉峪关,迁出
1031,6209-6211-20170105-0016,6209,酒泉市,20170105,6211,定西,0016,6297,0.08,0.91,0.01,96.042755,40.2611,104.45343,35.11803,1094,6209,酒泉市,6211,定西,迁出
1032,6208-6210-20170105-0016,6208,平凉市,20170105,6210,庆阳,0016,3021,0.9,0.1,0,106.64926,35.305542,107.59607,36.163315,142,6208,平凉市,6210,庆阳,迁出
1033,6208-3205-20170105-0016,6208,平凉市,20170105,3205,苏州,0016,1887,0,0.63,0.37,106.64926,35.305542,120.65313,31.379599,1614,6208,平凉市,3205,苏州,迁出
1034,6208-6401-20170105-0016,6208,平凉市,20170105,6401,银川,0016,1262,0.43,0.57,0,106.64926,35.305542,106.352974,38.2359,327,6208,平凉市,6401,银川,迁出
1035,6207-1100-20170105-0016,6207,张掖市,20170105,1100,北京,0016,2668,0,0.63,0.37,99.82248,38.955853,116.41949,40.186707,1847,6207,张掖市,1100,北京,迁出
1036,6207-6528-20170105-0016,6207,张掖市,20170105,6528,巴州,0016,2519,0.02,0.94,0.04,99.82248,38.955853,87.47135,39.49045,1372,6207,张掖市,6528,巴州,迁出
1037,6206-6501-20170105-0016,6206,武威市,20170105,6501,乌鲁木齐,0016,12579,0,0.77,0.23,103.06754,38.17185,87.7782,43.708073,1805,6206,武威市,6501,乌鲁木齐,迁出
1038,6206-6201-20170105-0016,6206,武威市,20170105,6201,兰州,0016,8871,0.26,0.74,0,103.06754,38.17185,103.64086,36.35124,212,6206,武威市,6201,兰州,迁出
1039,6206-1100-20170105-0016,6206,武威市,20170105,1100,北京,0016,1328,0,0.4,0.6,103.06754,38.17185,116.41949,40.186707,1499,6206,武威市,1100,北京,迁出
1040,6205-6211-20170105-0016,6205,天水市,20170105,6211,定西,0016,6176,0.54,0.46,0,105.73933,34.647,104.45343,35.11803,152,6205,天水市,6211,定西,迁出
1041,6205-6522-20170105-0016,6205,天水市,20170105,6522,哈密,0016,5626,0,0.99,0.01,105.73933,34.647,93.50196,43.03788,1647,6205,天水市,6522,哈密,迁出
1042,6204-1100-20170105-0016,6204,白银市,20170105,1100,北京,0016,1910,0.22,0.21,0.57,104.62672,36.611744,116.41949,40.186707,1368,6204,白银市,1100,北京,迁出
1043,6204-6206-20170105-0016,6204,白银市,20170105,6206,武威,0016,1299,0.46,0.54,0,104.62672,36.611744,103.06754,38.17185,245,6204,白银市,6206,武威,迁出
1044,6204-6205-20170105-0016,6204,白银市,20170105,6205,天水,0016,959,0.43,0.57,0,104.62672,36.611744,105.73933,34.647,251,6204,白银市,6205,天水,迁出
1045,6212-3301-20170105-0016,6212,陇南市,20170105,3301,杭州,0016,3672,0,0.42,0.58,105.223656,33.595387,119.47483,29.897175,1634,6212,陇南市,3301,杭州,迁出
1046,6212-1100-20170105-0016,6212,陇南市,20170105,1100,北京,0016,3578,0.23,0.25,0.52,105.223656,33.595387,116.41949,40.186707,1442,6212,陇南市,1100,北京,迁出
1047,6212-5101-20170105-0016,6212,陇南市,20170105,5101,成都,0016,1374,0.31,0.68,0.01,105.223656,33.595387,103.93575,30.65044,357,6212,陇南市,5101,成都,迁出
1048,6543-6523-20170105-0016,6543,阿勒泰地区,20170105,6523,昌吉,0016,567,0.86,0.14,0,88.39896,46.906902,88.63105,44.350048,285,6543,阿勒泰地区,6523,昌吉,迁出
1049,6543-6540-20170105-0016,6543,阿勒泰地区,20170105,6540,伊犁,0016,128,0.6,0.32,0.08,88.39896,46.906902,82.14697,43.448517,793,6543,阿勒泰地区,6540,伊犁,迁出
1050,6543-6522-20170105-0016,6543,阿勒泰地区,20170105,6522,哈密,0016,102,0.57,0.43,0,88.39896,46.906902,93.50196,43.03788,711,6543,阿勒泰地区,6522,哈密,迁出
1051,6542-6540-20170105-0016,6542,塔城地区,20170105,6540,伊犁,0016,4087,0.64,0.36,0,84.77728,45.63637,82.14697,43.448517,380,6542,塔城地区,6540,伊犁,迁出
1052,6542-659001-20170105-0016,6542,塔城地区,20170105,659001,石河子,0016,3860,0.82,0.18,0,84.77728,45.63637,86.03684,44.302765,204,6542,塔城地区,659001,石河子,迁出
1053,6542-6522-20170105-0016,6542,塔城地区,20170105,6522,哈密,0016,663,0.18,0.81,0.01,84.77728,45.63637,93.50196,43.03788,1010,6542,塔城地区,6522,哈密,迁出
1054,6542-6527-20170105-0016,6542,塔城地区,20170105,6527,博州,0016,531,0.5,0.5,0,84.77728,45.63637,82.11426,44.729767,312,6542,塔城地区,6527,博州,迁出
1055,6540-6501-20170105-0016,6540,伊犁哈萨克自治州,20170105,6501,乌鲁木齐,0016,9450,0.26,0.67,0.07,82.14697,43.448517,87.7782,43.708073,626,6540,伊犁哈萨克自治州,6501,乌鲁木齐,迁出
1056,6540-6521-20170105-0016,6540,伊犁哈萨克自治州,20170105,6521,吐鲁番,0016,2117,0.16,0.84,0,82.14697,43.448517,89.82999,42.380783,861,6540,伊犁哈萨克自治州,6521,吐鲁番,迁出
1057,6540-6522-20170105-0016,6540,伊犁哈萨克自治州,20170105,6522,哈密,0016,1422,0.1,0.88,0.02,82.14697,43.448517,93.50196,43.03788,1261,6540,伊犁哈萨克自治州,6522,哈密,迁出
1058,6532-1100-20170105-0016,6532,和田地区,20170105,1100,北京,0016,1054,0,0.17,0.83,80.92329,37.07515,116.41949,40.186707,3955,6532,和田地区,1100,北京,迁出
1059,6532-6522-20170105-0016,6532,和田地区,20170105,6522,哈密,0016,343,0,0.84,0.16,80.92329,37.07515,93.50196,43.03788,1545,6532,和田地区,6522,哈密,迁出
1060,6532-6523-20170105-0016,6532,和田地区,20170105,6523,昌吉,0016,312,0.8,0.07,0.13,80.92329,37.07515,88.63105,44.350048,1176,6532,和田地区,6523,昌吉,迁出
1061,6532-4101-20170105-0016,6532,和田地区,20170105,4101,郑州,0016,569,0,0.05,0.95,80.92329,37.07515,113.4771,34.62646,3624,6532,和田地区,4101,郑州,迁出
1062,6211-6201-20170105-0016,6211,定西市,20170105,6201,兰州,0016,15957,0.31,0.69,0,104.45343,35.11803,103.64086,36.35124,164,6211,定西市,6201,兰州,迁出
1063,6205-6201-20170105-0016,6205,天水市,20170105,6201,兰州,0016,12809,0.23,0.77,0,105.73933,34.647,103.64086,36.35124,300,6205,天水市,6201,兰州,迁出
1064,6208-6205-20170105-0016,6208,平凉市,20170105,6205,天水,0016,2427,0.91,0.09,0,106.64926,35.305542,105.73933,34.647,125,6208,平凉市,6205,天水,迁出
1065,6230-6201-20170105-0016,6230,甘南藏族自治州,20170105,6201,兰州,0016,2642,0.5,0.5,0,102.76646,34.32177,103.64086,36.35124,245,6230,甘南藏族自治州,6201,兰州,迁出
1066,6404-3205-20170105-0016,6404,固原市,20170105,3205,苏州,0016,672,0,0.72,0.28,106.18473,35.911434,120.65313,31.379599,1683,6404,固原市,3205,苏州,迁出
1067,3311-5201-20170105-0016,3311,丽水市,20170105,5201,贵阳,0016,3185,0,0.96,0.04,119.51687,28.1964,106.70913,26.837168,1430,3311,丽水市,5201,贵阳,迁出
1068,6405-6201-20170105-0016,6405,中卫市,20170105,6201,兰州,0016,1144,0.16,0.84,0,105.51304,37.010307,103.64086,36.35124,220,6405,中卫市,6201,兰州,迁出
1069,4105-4419-20170105-0016,4105,安阳市,20170105,4419,东莞,0016,2760,0,0.69,0.31,114.35825,35.876923,113.879944,22.932775,1438,4105,安阳市,4419,东莞,迁出
1070,5000-5101-20170105-0016,5000,重庆市,20170105,5101,成都,0016,46820,0.33,0.67,0,107.878586,30.053986,103.93575,30.65044,443,5000,重庆市,5101,成都,迁出
1071,3303-5203-20170105-0016,3303,温州市,20170105,5203,遵义,0016,8364,0,0.62,0.38,120.44266,27.899591,107.08812,28.16524,1483,3303,温州市,5203,遵义,迁出
1072,4403-5000-20170105-0016,4403,深圳市,20170105,5000,重庆,0016,44999,0.19,0.18,0.63,114.13256,22.651098,107.878586,30.053986,1076,4403,深圳市,5000,重庆,迁出
1073,5134-5111-20170105-0016,5134,凉山彝族自治州,20170105,5111,乐山,0016,2009,0.33,0.67,0,102.080605,27.88267,103.57115,29.21342,222,5134,凉山彝族自治州,5111,乐山,迁出
1074,5110-3301-20170105-0016,5110,内江市,20170105,3301,杭州,0016,1373,0,0.39,0.61,104.913284,29.638107,119.47483,29.897175,1617,5110,内江市,3301,杭州,迁出
1075,5323-5329-20170105-0016,5323,楚雄彝族自治州,20170105,5329,大理,0016,7161,0.39,0.61,0,101.5688,25.348866,100.03774,25.724108,175,5323,楚雄彝族自治州,5329,大理,迁出
1076,4507-3201-20170105-0016,4507,钦州市,20170105,3201,南京,0016,1564,0,0.43,0.57,109.028984,22.181885,118.84714,31.924862,1535,4507,钦州市,3201,南京,迁出
1077,4452-4414-20170105-0016,4452,揭阳市,20170105,4414,梅州,0016,3504,0.48,0.52,0,116.12264,23.33403,116.08422,24.200476,96,4452,揭阳市,4414,梅州,迁出
1078,2108-1100-20170105-0016,2108,营口市,20170105,1100,北京,0016,1680,0.12,0.87,0.01,122.46848,40.392708,116.41949,40.186707,672,2108,营口市,1100,北京,迁出
1079,1306-1311-20170105-0016,1306,保定市,20170105,1311,衡水,0016,6927,0.69,0.31,0,115.17669,39.022297,115.82836,37.762592,157,1306,保定市,1311,衡水,迁出
1080,6502-6542-20170105-0016,6502,克拉玛依市,20170105,6542,塔城,0016,2602,0.87,0.13,0,85.20056,45.464172,84.77728,45.63637,51,6502,克拉玛依市,6542,塔城,迁出
1081,4416-4419-20170105-0016,4416,河源市,20170105,4419,东莞,0016,4757,0.41,0.59,0,114.96206,24.0419,113.879944,22.932775,172,4416,河源市,4419,东莞,迁出
1082,4311-4419-20170105-0016,4311,永州市,20170105,4419,东莞,0016,3333,0.74,0.26,0,111.73454,25.771742,113.879944,22.932775,395,4311,永州市,4419,东莞,迁出
1083,6530-1100-20170105-0016,6530,克孜勒苏柯尔克孜自治州,20170105,1100,北京,0016,216,0,0.34,0.66,75.955986,39.65191,116.41949,40.186707,4492,6530,克孜勒苏柯尔克孜自治州,1100,北京,迁出
1084,5227-3100-20170105-0016,5227,黔南布依族苗族自治州,20170105,3100,上海,0016,9531,0,0.41,0.59,107.253,26.009226,121.461624,31.19809,1679,5227,黔南布依族苗族自治州,3100,上海,迁出
1085,5227-3303-20170105-0016,5227,黔南布依族苗族自治州,20170105,3303,温州,0016,5780,0,0.5,0.5,107.253,26.009226,120.44266,27.899591,1479,5227,黔南布依族苗族自治州,3303,温州,迁出
1086,4331-5000-20170105-0016,4331,湘西土家族苗族自治州,20170105,5000,重庆,0016,3412,0.88,0.12,0,109.73088,28.691092,107.878586,30.053986,255,4331,湘西土家族苗族自治州,5000,重庆,迁出
1087,4331-3100-20170105-0016,4331,湘西土家族苗族自治州,20170105,3100,上海,0016,2117,0.08,0.19,0.73,109.73088,28.691092,121.461624,31.19809,1332,4331,湘西土家族苗族自治州,3100,上海,迁出
1088,5333-1408-20170105-0016,5333,怒江傈僳族自治州,20170105,1408,运城,0016,101,0,1,0,98.868904,26.961433,111.070335,35.187065,1633,5333,怒江傈僳族自治州,1408,运城,迁出
1089,2327-1303-20170105-0016,2327,大兴安岭地区,20170105,1303,秦皇岛,0016,287,0,1,0,124.342445,52.026978,119.18928,40.088966,1443,2327,大兴安岭地区,1303,秦皇岛,迁出
1090,5325-4403-20170105-0016,5325,红河哈尼族彝族自治州,20170105,4403,深圳,0016,1853,0.23,0.28,0.49,103.03926,23.436941,114.13256,22.651098,1234,5325,红河哈尼族彝族自治州,4403,深圳,迁出
1091,5325-4201-20170105-0016,5325,红河哈尼族彝族自治州,20170105,4201,武汉,0016,1029,0,0.5,0.5,103.03926,23.436941,114.346756,30.621449,1487,5325,红河哈尼族彝族自治州,4201,武汉,迁出
1092,5226-5203-20170105-0016,5226,黔东南苗族侗族自治州,20170105,5203,遵义,0016,2689,0.61,0.39,0,108.56137,26.502598,107.08812,28.16524,247,5226,黔东南苗族侗族自治州,5203,遵义,迁出
1093,5331-5000-20170105-0016,5331,德宏傣族景颇族自治州,20170105,5000,重庆,0016,1119,0.28,0.13,0.59,98.085,24.556568,107.878586,30.053986,1247,5331,德宏傣族景颇族自治州,5000,重庆,迁出
1094,5424-6103-20170105-0016,5424,那曲地区,20170105,6103,宝鸡,0016,430,0,1,0,89.239395,32.736313,107.202484,34.379433,2002,5424,那曲地区,6103,宝鸡,迁出
1095,6521-6207-20170105-0016,6521,吐鲁番地区,20170105,6207,张掖,0016,4379,0.26,0.73,0.01,89.82999,42.380783,99.82248,38.955853,1173,6521,吐鲁番地区,6207,张掖,迁出
1096,5201-5203-20170105-0016,5201,贵阳市,20170105,5203,遵义,0016,33616,0.38,0.62,0,106.70913,26.837168,107.08812,28.16524,153,5201,贵阳市,5203,遵义,迁出
1097,5132-4401-20170105-0016,5132,阿坝藏族羌族自治州,20170105,4401,广州,0016,953,0,0.42,0.58,102.61117,32.398205,113.54112,23.346537,1575,5132,阿坝藏族羌族自治州,4401,广州,迁出
1098,5132-3701-20170105-0016,5132,阿坝藏族羌族自治州,20170105,3701,济南,0016,386,0.16,0.34,0.5,102.61117,32.398205,117.0948,36.73965,1678,5132,阿坝藏族羌族自治州,3701,济南,迁出
1099,5223-5201-20170105-0016,5223,黔西南布依族苗族自治州,20170105,5201,贵阳,0016,9022,0.53,0.47,0,105.46724,25.26172,106.70913,26.837168,223,5223,黔西南布依族苗族自治州,5201,贵阳,迁出
1100,5223-3501-20170105-0016,5223,黔西南布依族苗族自治州,20170105,3501,福州,0016,2901,0,0.52,0.48,105.46724,25.26172,119.18379,26.048391,1525,5223,黔西南布依族苗族自治州,3501,福州,迁出
1101,6527-6521-20170105-0016,6527,博尔塔拉蒙古自治州,20170105,6521,吐鲁番,0016,462,0.13,0.87,0,82.11426,44.729767,89.82999,42.380783,895,6527,博尔塔拉蒙古自治州,6521,吐鲁番,迁出
1102,6327-5401-20170105-0016,6327,玉树藏族自治州,20170105,5401,拉萨,0016,629,0.03,0.97,0,94.33057,34.218674,91.09059,30.034233,587,6327,玉树藏族自治州,5401,拉萨,迁出
1103,2224-2202-20170105-0016,2224,延边朝鲜族自治州,20170105,2202,吉林,0016,3843,0.24,0.76,0,129.13425,43.144592,126.85305,43.585068,258,2224,延边朝鲜族自治州,2202,吉林,迁出
1104,5328-4403-20170105-0016,5328,西双版纳傣族自治州,20170105,4403,深圳,0016,2881,0,0.42,0.58,100.94511,21.928589,114.13256,22.651098,1466,5328,西双版纳傣族自治州,4403,深圳,迁出
1105,6326-6325-20170105-0016,6326,果洛藏族自治州,20170105,6325,海南州,0016,375,1,0,0,99.41413,34.11538,100.24941,35.95147,224,6326,果洛藏族自治州,6325,海南州,迁出
1106,6326-6321-20170105-0016,6326,果洛藏族自治州,20170105,6321,海东,0016,144,0.48,0.52,0,99.41413,34.11538,102.343796,36.33016,408,6326,果洛藏族自治州,6321,海东,迁出
1107,6230-3707-20170105-0016,6230,甘南藏族自治州,20170105,3707,潍坊,0016,176,0,0.5,0.5,102.76646,34.32177,119.07841,36.5536,1827,6230,甘南藏族自治州,3707,潍坊,迁出
1108,6323-3604-20170105-0016,6323,黄南藏族自治州,20170105,3604,九江,0016,103,0,0,1,101.62826,35.022087,115.45634,29.319822,1660,6323,黄南藏族自治州,3604,九江,迁出
1109,1303-2201-20170105-0016,1303,秦皇岛市,20170105,2201,长春,0016,5116,0.07,0.93,0,119.18928,40.088966,125.7722,44.38468,873,1303,秦皇岛市,2201,长春,迁出
1110,1309-1306-20170105-0016,1309,沧州市,20170105,1306,保定,0016,10827,0.64,0.36,0,116.75859,38.26677,115.17669,39.022297,195,1309,沧州市,1306,保定,迁出
1111,1305-1301-20170105-0016,1305,邢台市,20170105,1301,石家庄,0016,35641,0.51,0.49,0,114.82082,37.21255,114.4458,38.13195,110,1305,邢台市,1301,石家庄,迁出
1112,1302-2301-20170105-0016,1302,唐山市,20170105,2301,哈尔滨,0016,11056,0.04,0.91,0.05,118.34046,39.724365,127.963104,45.63947,1254,1302,唐山市,2301,哈尔滨,迁出
1113,1100-1310-20170105-0016,1100,北京市,20170105,1310,廊坊,0016,91021,0.52,0.48,0,116.41949,40.186707,116.633644,39.26054,106,1100,北京市,1310,廊坊,迁出
1114,1306-1309-20170105-0016,1306,保定市,20170105,1309,沧州,0016,12690,0.66,0.34,0,115.17669,39.022297,116.75859,38.26677,195,1306,保定市,1309,沧州,迁出
1115,1404-1401-20170105-0016,1404,长治市,20170105,1401,太原,0016,8116,0.3,0.7,0,112.92147,36.47502,112.32123,37.9596,178,1404,长治市,1401,太原,迁出
1116,1308-1504-20170105-0016,1308,承德市,20170105,1504,赤峰,0016,3110,0.45,0.55,0,117.55392,41.34821,118.863495,43.224964,254,1308,承德市,1504,赤峰,迁出
1117,1410-1407-20170105-0016,1410,临汾市,20170105,1407,晋中,0016,6174,0.16,0.84,0,111.38226,36.227863,112.96735,37.326923,214,1410,临汾市,1407,晋中,迁出
1118,1410-1405-20170105-0016,1410,临汾市,20170105,1405,晋城,0016,1781,0.33,0.67,0,111.38226,36.227863,112.71211,35.610218,163,1410,临汾市,1405,晋城,迁出
1119,1408-1407-20170105-0016,1408,运城市,20170105,1407,晋中,0016,3266,0.16,0.84,0,111.070335,35.187065,112.96735,37.326923,317,1408,运城市,1407,晋中,迁出
1120,1200-2301-20170105-0016,1200,天津市,20170105,2301,哈尔滨,0016,28156,0.05,0.75,0.2,117.33755,39.29692,127.963104,45.63947,1374,1200,天津市,2301,哈尔滨,迁出
1121,1401-2301-20170105-0016,1401,太原市,20170105,2301,哈尔滨,0016,8404,0,0.18,0.82,112.32123,37.9596,127.963104,45.63947,1934,1401,太原市,2301,哈尔滨,迁出
1122,1310-1309-20170105-0016,1310,廊坊市,20170105,1309,沧州,0016,9971,0.67,0.33,0,116.633644,39.26054,116.75859,38.26677,111,1310,廊坊市,1309,沧州,迁出
1123,1525-1509-20170105-0016,1525,锡林郭勒盟,20170105,1509,乌兰察布,0016,2015,0.39,0.61,0,115.473564,44.18702,112.43363,41.68491,437,1525,锡林郭勒盟,1509,乌兰察布,迁出
1124,2201-3701-20170105-0016,2201,长春市,20170105,3701,济南,0016,13765,0.08,0.26,0.66,125.7722,44.38468,117.0948,36.73965,1284,2201,长春市,3701,济南,迁出
1125,2106-2101-20170105-0016,2106,丹东市,20170105,2101,沈阳,0016,5844,0.17,0.83,0,124.40874,40.544647,123.14411,42.099224,222,2106,丹东市,2101,沈阳,迁出
1126,2104-2101-20170105-0016,2104,抚顺市,20170105,2101,沈阳,0016,14422,0.35,0.65,0,124.66085,41.836105,123.14411,42.099224,171,2104,抚顺市,2101,沈阳,迁出
1127,2101-3301-20170105-0016,2101,沈阳市,20170105,3301,杭州,0016,25539,0,0.21,0.79,123.14411,42.099224,119.47483,29.897175,1414,2101,沈阳市,3301,杭州,迁出
1128,2105-2101-20170105-0016,2105,本溪市,20170105,2101,沈阳,0016,5867,0.22,0.78,0,124.57285,41.23053,123.14411,42.099224,186,2105,本溪市,2101,沈阳,迁出
1129,1505-1504-20170105-0016,1505,通辽市,20170105,1504,赤峰,0016,5834,0.61,0.39,0,121.57691,43.820114,118.863495,43.224964,308,1505,通辽市,1504,赤峰,迁出
1130,2302-2311-20170105-0016,2302,齐齐哈尔市,20170105,2311,黑河,0016,3878,0.4,0.6,0,124.55007,47.70097,126.99087,49.26591,322,2302,齐齐哈尔市,2311,黑河,迁出
1131,2305-2309-20170105-0016,2305,双鸭山市,20170105,2309,七台河,0016,493,0.64,0.36,0,132.5752,46.701183,130.97632,45.912827,198,2305,双鸭山市,2309,七台河,迁出
1132,2301-1401-20170105-0016,2301,哈尔滨市,20170105,1401,太原,0016,20396,0,0.26,0.74,127.963104,45.63947,112.32123,37.9596,1934,2301,哈尔滨市,1401,太原,迁出
1133,2303-3702-20170105-0016,2303,鸡西市,20170105,3702,青岛,0016,1331,0,0.65,0.35,132.29086,45.63131,120.1486,36.452515,1690,2303,鸡西市,3702,青岛,迁出
1134,2112-3100-20170105-0016,2112,铁岭市,20170105,3100,上海,0016,1930,0,0.5,0.5,124.176186,42.646576,121.461624,31.19809,1306,2112,铁岭市,3100,上海,迁出
1135,1529-1503-20170105-0016,1529,阿拉善盟,20170105,1503,乌海,0016,1999,0.49,0.51,0,102.44024,40.49706,106.85246,39.446697,503,1529,阿拉善盟,1503,乌海,迁出
1136,2304-1100-20170105-0016,2304,鹤岗市,20170105,1100,北京,0016,1595,0,0.5,0.5,130.80536,47.641888,116.41949,40.186707,1799,2304,鹤岗市,1100,北京,迁出
1137,2111-4201-20170105-0016,2111,盘锦市,20170105,4201,武汉,0016,1119,0,0.94,0.06,122.00331,41.079155,114.346756,30.621449,1439,2111,盘锦市,4201,武汉,迁出
1138,2109-1200-20170105-0016,2109,阜新市,20170105,1200,天津,0016,612,0.24,0.73,0.03,121.96041,42.280964,117.33755,39.29692,611,2109,阜新市,1200,天津,迁出
1139,1509-6405-20170105-0016,1509,乌兰察布市,20170105,6405,中卫,0016,1762,0.02,0.97,0.01,112.43363,41.68491,105.51304,37.010307,927,1509,乌兰察布市,6405,中卫,迁出
1140,2207-2306-20170105-0016,2207,松原市,20170105,2306,大庆,0016,1624,0.76,0.24,0,124.48433,44.8032,124.704384,46.349987,173,2207,松原市,2306,大庆,迁出
1141,2306-2114-20170105-0016,2306,大庆市,20170105,2114,葫芦岛,0016,2227,0.03,0.97,0,124.704384,46.349987,120.202644,40.626373,808,2306,大庆市,2114,葫芦岛,迁出
1142,2102-6101-20170105-0016,2102,大连市,20170105,6101,西安,0016,9030,0,0.42,0.58,122.21362,39.59564,108.79046,34.104885,1610,2102,大连市,6101,西安,迁出
1143,3211-1100-20170105-0016,3211,镇江市,20170105,1100,北京,0016,6202,0.08,0.84,0.08,119.45716,32.014652,116.41949,40.186707,968,3211,镇江市,1100,北京,迁出
1144,3305-5224-20170105-0016,3305,湖州市,20170105,5224,毕节,0016,6721,0,0.62,0.38,119.87309,30.743944,105.29577,27.29594,1663,3305,湖州市,5224,毕节,迁出
1145,3407-1100-20170105-0016,3407,铜陵市,20170105,1100,北京,0016,1041,0.04,0.85,0.11,117.56104,30.88169,116.41949,40.186707,1041,3407,铜陵市,1100,北京,迁出
1146,3213-4403-20170105-0016,3213,宿迁市,20170105,4403,深圳,0016,2371,0,0.25,0.75,118.52539,33.78212,114.13256,22.651098,1328,3213,宿迁市,4403,深圳,迁出
1147,2327-1302-20170105-0016,2327,大兴安岭地区,20170105,1302,唐山,0016,95,0,0,1,124.342445,52.026978,118.34046,39.724365,1519,2327,大兴安岭地区,1302,唐山,迁出
1148,3401-3408-20170105-0016,3401,合肥市,20170105,3408,安庆,0016,27394,0.41,0.59,0,117.3611,31.759802,116.49066,30.574389,163,3401,合肥市,3408,安庆,迁出
1149,3309-3205-20170105-0016,3309,舟山市,20170105,3205,苏州,0016,919,0.77,0.23,0,122.19015,30.090256,120.65313,31.379599,223,3309,舟山市,3205,苏州,迁出
1150,3206-1100-20170105-0016,3206,南通市,20170105,1100,北京,0016,3619,0.27,0.27,0.46,121.015076,32.193485,116.41949,40.186707,1023,3206,南通市,1100,北京,迁出
1151,3404-3416-20170105-0016,3404,淮南市,20170105,3416,亳州,0016,2498,0.59,0.41,0,116.77413,32.46933,116.185585,33.433567,125,3404,淮南市,3416,亳州,迁出
1152,3204-4401-20170105-0016,3204,常州市,20170105,4401,广州,0016,7996,0.12,0.17,0.71,119.64165,31.62416,113.54112,23.346537,1141,3204,常州市,4401,广州,迁出
1153,3201-5101-20170105-0016,3201,南京市,20170105,5101,成都,0016,64260,0,0.44,0.56,118.84714,31.924862,103.93575,30.65044,1661,3201,南京市,5101,成都,迁出
